ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),Tank Volume ,BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,"Status flag (subcooled=1, superheated=0)",Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Liquid Type,Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Duplicate Flag,missing values,Target Pressure (bar)
8138,10.96,0.77,0.61,6.8,1.61,6.67828,1.59,0.39,464.58,322.31,6,13,12,1.21,17,1,37.9,-1,152,1,12,2,6.25,-4.5,10,0,0,0.14216554
8149,10.96,0.77,0.58,6.79,1.59,6.261738,1.62,0.41,463.28,322,6,13,12,1.19,17,1,37.9,-1,152,1,23,4,6.9,1.8,10.3,0,0,0.089639649
6925,10.95,0.37,2.18,8.81,1.59,30.537222,1.41,1.2,509.61,365.83,11,6,4,1.02,2,0,37.9,-1,152,1,14,2,12.05,0.4,0,0,0,1.5935234
9795,10.95,0.14,0.79,4.38,0.81,2.802762,1.82,0.6,363.34,283.72,6,15,13,2.42,17,1,37.9,-1,152,1,22,4,7.6,-5.5,11,0,0,0.0602744
5998,10.94,0.45,3.01,4.99,1.21,18.174079,0.98,0.62,461.24,310.18,18,11,14,1.22,27,1,37.9,-1,152,1,5,1,20.75,9.2,5.7,0,0,0.020265242
6007,10.94,0.45,3,4.99,1.2,17.964,1.02,0.61,461.83,310.42,18,11,14,1.2,27,1,37.9,-1,152,1,14,2,19.45,9.2,5.7,0,0,0.20530762
6020,10.94,0.45,2.99,5,1.2,17.94,1.02,0.58,461.78,310.98,18,11,14,1.2,27,1,37.9,-1,152,1,27,5,20.1,14.75,12.5,0,0,0.065962672
6917,10.94,0.37,2.19,8.81,1.61,31.063179,1.41,1.19,508.91,365.94,11,6,4,0.99,2,0,37.9,-1,152,1,6,1,13.15,0.4,1.8,0,0,0.14050238
6921,10.94,0.37,2.2,8.8,1.58,30.5888,1.39,1.2,509.24,366.39,11,6,4,1.01,2,0,37.9,-1,152,1,10,2,12.05,-2.4,-1.8,0,0,1.7427076
6930,10.94,0.37,2.18,8.82,1.6,30.76416,1.4,1.18,509.4,365.84,11,6,4,1,2,0,37.9,-1,152,1,19,3,12.6,-2.65,-1.8,0,0,0.83344835
7533,10.94,0.59,2.4,2.4,2.79,16.0704,0.01,1.22,496.34,338.44,10,6,11,2.4,29,1,37.9,-1,152,1,1,1,13.65,2.8,-0.4,0,0,0.082529075
7540,10.94,0.58,2.4,2.4,2.82,16.2432,-0.02,1.18,497.54,338.15,10,6,11,2.38,29,1,37.9,-1,152,1,8,1,13.65,8.4,4.9,0,0,0.038753729
8132,10.94,0.77,0.61,6.79,1.62,6.709878,1.59,0.42,463.21,322.09,6,13,12,1.19,17,1,37.9,-1,152,1,6,1,7.55,1.8,10,0,0,0.0402699
8139,10.94,0.77,0.61,6.78,1.58,6.534564,1.59,0.4,463.79,322.25,6,13,12,1.21,17,1,37.9,-1,152,1,13,2,6.25,1.8,-1.6,0,0,0.75261998
8140,10.94,0.77,0.61,6.82,1.59,6.614718,1.59,0.39,463.5,322.54,6,13,12,1.2,17,1,37.9,-1,152,1,14,2,6.25,1.8,4.2,0,0,0.34849983
8141,10.94,0.77,0.6,6.79,1.61,6.55914,1.6,0.4,464.51,322.11,6,13,12,1.19,17,1,37.9,-1,152,1,15,2,6.25,1.8,10,0,0,0.25843936
6922,10.93,0.37,2.19,8.8,1.6,30.8352,1.4,1.19,511.63,365.78,11,6,4,1,2,0,37.9,-1,152,1,11,2,12.05,-2.4,0,0,0,1.7315885
7539,10.93,0.59,2.4,2.42,2.81,16.32048,0.01,1.21,496.35,338.21,10,6,11,2.42,29,1,37.9,-1,152,1,7,1,13.65,8.4,-0.4,0,0,0.038346492
8143,10.93,0.77,0.59,6.79,1.61,6.449821,1.6,0.41,463.77,321.77,6,13,12,1.21,17,1,37.9,-1,152,1,17,2,6.25,8.1,4.2,0,0,0.1024989
9637,10.93,0.88,1.79,8.61,0.82,12.637758,2.01,0.19,354.77,365.31,10,12,9,1.82,27,0,42.5,-42,96.7,0,26,5,11.8,11.05,2.4,0,0,0.069469191
11302,10.93,0.25,1.22,2.61,1.81,5.763402,0.39,1.41,441.29,384.37,9,5,10,2.38,16,0,37.9,-1,152,1,17,2,9.55,4.9,3.9,0,0,0.56815112
13065,10.93,0.73,2.79,3.2,2.2,19.6416,0.78,0.6,515.87,289.77,16,13,12,2.2,30,1,37.9,-1,152,1,25,5,18.5,15.75,-0.9,0,0,0.050006852
6008,10.92,0.45,2.98,5,1.21,18.029,0.99,0.6,461.65,311.25,18,11,14,1.2,27,1,37.9,-1,152,1,15,2,19.45,9.2,12.5,0,0,0.15160429
6013,10.92,0.45,3.01,4.99,1.2,18.02388,1,0.6,460.62,311.28,18,11,14,1.22,27,1,37.9,-1,152,1,20,3,20.1,3.65,5.7,0,0,0.13448432
6016,10.92,0.45,3,5.01,1.22,18.3366,1.01,0.59,460.84,310.54,18,11,14,1.22,27,1,37.9,-1,152,1,23,4,20.1,9.2,12.8,0,0,0.065443017
7542,10.92,0.59,2.39,2.42,2.79,16.136802,-0.01,1.21,497.42,338.17,10,6,11,2.42,29,1,37.9,-1,152,1,10,2,11.15,2.8,-0.4,0,0,0.37325886
8147,10.92,0.77,0.62,6.8,1.61,6.78776,1.58,0.41,463.98,321.94,6,13,12,1.2,17,1,37.9,-1,152,1,21,3,6.9,-4.75,10,0,0,0.080826148
9612,10.92,0.88,1.78,8.59,0.79,12.079258,2,0.21,353.28,365.75,10,12,9,1.81,27,0,42.5,-42,96.7,0,1,1,12.75,-0.8,-1.9,0,0,0.1230262
5997,10.91,0.45,3,5,1.19,17.85,1.02,0.6,460.42,310.31,18,11,14,1.22,27,1,37.9,-1,152,1,4,1,20.75,9.2,-1.1,0,0,0.018911352
6923,10.91,0.37,2.19,8.8,1.61,31.02792,1.41,1.2,509.61,365.54,11,6,4,1.02,2,0,37.9,-1,152,1,12,2,12.05,-2.4,1.8,0,0,1.6400884
6934,10.91,0.37,2.21,8.8,1.59,30.92232,1.41,1.21,509.44,365.73,11,6,4,0.99,2,0,37.9,-1,152,1,23,4,12.6,0.4,2.1,0,0,0.52063835
8277,10.91,0.48,1.19,2.21,2.2,5.78578,2.01,1.22,454.23,416.13,15,11,7,2,17,0,37.9,-1,152,1,16,2,15.55,9.9,-2.4,0,0,0.31602937
7538,10.9,0.58,2.38,2.4,2.78,15.87936,-0.01,1.2,495.69,338.64,10,6,11,2.42,29,1,37.9,-1,152,1,6,1,13.65,5.6,10.2,0,0,0.06502533
8145,10.9,0.76,0.58,6.81,1.59,6.280182,1.6,0.42,464.74,322.98,6,13,12,1.21,17,1,37.9,-1,152,1,19,3,6.9,-4.75,-1.6,0,0,0.14808528
9621,10.9,0.88,1.8,8.59,0.79,12.21498,1.98,0.21,355.02,366.05,10,12,9,1.78,27,0,42.5,-42,96.7,0,10,2,10.85,-0.8,-1.9,0,0,0.81149149
6004,10.89,0.44,2.99,5.01,1.19,17.826081,1,0.6,460.68,311.01,18,11,14,1.21,27,1,37.9,-1,152,1,11,2,19.45,3.9,5.7,0,0,0.19167842
9631,10.89,0.88,1.78,8.62,0.8,12.27488,2,0.2,354.14,366.29,10,12,9,1.81,27,0,42.5,-42,96.7,0,20,3,11.8,-1.05,2.4,0,0,0.35834652
6003,10.88,0.45,2.98,5.01,1.21,18.065058,0.99,0.61,461.8,310.53,18,11,14,1.22,27,1,37.9,-1,152,1,10,2,19.45,3.9,-1.1,0,0,0.19592573
6932,10.88,0.37,2.21,8.78,1.62,31.434156,1.39,1.2,509.02,365.57,11,6,4,0.98,2,0,37.9,-1,152,1,21,3,12.6,-2.65,1.8,0,0,0.826648
7547,10.88,0.59,2.4,2.38,2.8,15.9936,0.02,1.19,496.96,338.47,10,6,11,2.39,29,1,37.9,-1,152,1,15,2,11.15,5.6,10.2,0,0,0.3477954
8153,10.88,0.77,0.61,6.8,1.61,6.67828,1.62,0.39,463.39,322.66,6,13,12,1.19,17,1,37.9,-1,152,1,27,5,6.9,8.35,10,0,0,0.03768044
6927,10.87,0.37,2.18,8.79,1.59,30.467898,1.41,1.2,509.54,365.97,11,6,4,0.99,2,0,37.9,-1,152,1,16,2,12.05,3.2,-1.8,0,0,1.2599487
9626,10.87,0.88,1.81,8.61,0.8,12.46728,2.01,0.2,354.68,365.89,10,12,9,1.79,27,0,42.5,-42,96.7,0,15,2,10.85,5,6.7,0,0,0.27844587
11310,10.87,0.25,1.19,2.6,1.8,5.5692,0.41,1.42,440.72,383.73,9,5,10,2.39,16,0,37.9,-1,152,1,25,5,10.8,5.15,-0.9,0,0,0.18187319
6928,10.86,0.37,2.2,8.81,1.59,30.81738,1.39,1.21,509.77,365.97,11,6,4,1,2,0,37.9,-1,152,1,17,2,12.05,3.2,0,0,0,1.2458032
6933,10.86,0.37,2.22,8.81,1.61,31.488702,1.39,1.2,509.87,365.21,11,6,4,1.02,2,0,37.9,-1,152,1,22,4,12.6,-2.4,2.1,0,0,0.69221842
6916,10.85,0.37,2.18,8.81,1.61,30.921338,1.39,1.19,509.33,365.64,11,6,4,0.99,2,0,37.9,-1,152,1,5,1,13.15,0.4,0,0,0,0.32630718
6929,10.85,0.37,2.18,8.82,1.6,30.76416,1.4,1.19,509.19,365.74,11,6,4,0.99,2,0,37.9,-1,152,1,18,2,12.05,3.2,1.8,0,0,1.1529185
8144,10.85,0.77,0.6,6.79,1.6,6.5184,1.61,0.39,464.07,322.01,6,13,12,1.18,17,1,37.9,-1,152,1,18,2,6.25,8.1,10,0,0,0.087855697
11289,10.85,0.24,1.2,2.61,1.78,5.57496,0.4,1.39,441.27,384.39,9,5,10,2.41,16,0,37.9,-1,152,1,4,1,12.05,2.6,-0.9,0,0,0.090231344
11296,10.85,0.24,1.22,2.59,1.82,5.750836,0.38,1.4,441.5,384.19,9,5,10,2.41,16,0,37.9,-1,152,1,11,2,9.55,0.3,3.9,0,0,0.90509057
6935,10.84,0.37,2.19,8.81,1.58,30.484362,1.38,1.19,508.98,365.59,11,6,4,1,2,0,37.9,-1,152,1,24,4,12.6,3.2,2.1,0,0,0.48922375
6936,10.84,0.37,2.22,8.81,1.62,31.684284,1.41,1.18,509.79,365.55,11,6,4,1.01,2,0,37.9,-1,152,1,25,5,12.6,3.45,-1.8,0,0,0.49368629
7559,10.84,0.58,2.39,2.39,2.8,15.99388,-0.02,1.19,497.5,338.68,10,6,11,2.38,29,1,37.9,-1,152,1,27,5,12.4,8.65,10.2,0,0,0.10493176
8150,10.84,0.77,0.6,6.82,1.6,6.5472,1.58,0.38,461.91,322.05,6,13,12,1.19,17,1,37.9,-1,152,1,24,4,6.9,8.1,10.3,0,0,0.041032333
13042,10.83,0.74,2.81,3.2,2.19,19.69248,0.82,0.61,514.09,289.53,16,13,12,2.19,30,1,37.9,-1,152,1,2,1,19.65,2.9,4.9,0,0,0.045048125
8146,10.82,0.77,0.58,6.8,1.61,6.34984,1.58,0.41,464.42,322.63,6,13,12,1.2,17,1,37.9,-1,152,1,20,3,6.9,-4.75,4.2,0,0,0.079072721
8131,10.81,0.77,0.59,6.82,1.58,6.357604,1.59,0.42,462.55,322.25,6,13,12,1.22,17,1,37.9,-1,152,1,5,1,7.55,1.8,4.2,0,0,0.021024505
8137,10.81,0.77,0.59,6.79,1.61,6.449821,1.61,0.41,463.72,321.7,6,13,12,1.2,17,1,37.9,-1,152,1,11,2,6.25,-4.5,4.2,0,0,0.1919982
9634,10.81,0.88,1.79,8.59,0.82,12.608402,2.02,0.21,354.36,366.4,10,12,9,1.81,27,0,42.5,-42,96.7,0,23,4,11.8,5,7,0,0,0.11041171
11293,10.81,0.24,1.18,2.6,1.8,5.5224,0.41,1.4,440.71,384.12,9,5,10,2.41,16,0,37.9,-1,152,1,8,1,12.05,4.9,3.9,0,0,0.071991473
13045,10.81,0.73,2.8,3.2,2.22,19.8912,0.81,0.6,514.71,290.28,16,13,12,2.19,30,1,37.9,-1,152,1,5,1,19.65,9.2,4.9,0,0,0.019813951
8130,10.8,0.76,0.6,6.8,1.58,6.4464,1.62,0.4,463.87,322.53,6,13,12,1.21,17,1,37.9,-1,152,1,4,1,7.55,1.8,-1.6,0,0,0.030501371
8133,10.8,0.77,0.61,6.79,1.58,6.544202,1.59,0.4,462.44,321.77,6,13,12,1.22,17,1,37.9,-1,152,1,7,1,7.55,8.1,-1.6,0,0,0.023507446
8135,10.8,0.77,0.61,6.8,1.6,6.6368,1.61,0.38,464.44,321.84,6,13,12,1.19,17,1,37.9,-1,152,1,9,1,7.55,8.1,10,0,0,0.020092808
9633,10.8,0.88,1.82,8.61,0.81,12.692862,2.01,0.19,355.27,365.84,10,12,9,1.81,27,0,42.5,-42,96.7,0,22,4,11.8,-0.8,7,0,0,0.20741586
11288,10.8,0.25,1.18,2.62,1.81,5.595796,0.39,1.39,441.07,384.76,9,5,10,2.39,16,0,37.9,-1,152,1,3,1,12.05,0.3,8.7,0,0,0.13714166
11309,10.8,0.25,1.2,2.62,1.82,5.72208,0.41,1.39,440.25,384.29,9,5,10,2.4,16,0,37.9,-1,152,1,24,4,10.8,4.9,9,0,0,0.11889451
13055,10.8,0.74,2.82,3.22,2.21,20.067684,0.79,0.61,514.23,289.88,16,13,12,2.18,30,1,37.9,-1,152,1,15,2,17.35,9.2,10.7,0,0,0.14808786
13064,10.8,0.73,2.78,3.2,2.2,19.5712,0.79,0.61,514.32,289.52,16,13,12,2.21,30,1,37.9,-1,152,1,24,4,18.5,15.5,11,0,0,0.058020439
9614,10.79,0.88,1.81,8.61,0.82,12.778962,2.02,0.22,353.94,366.22,10,12,9,1.82,27,0,42.5,-42,96.7,0,3,1,12.75,-0.8,6.7,0,0,0.11193948
9635,10.79,0.88,1.79,8.58,0.82,12.593724,2.01,0.2,353.83,365.88,10,12,9,1.79,27,0,42.5,-42,96.7,0,24,4,11.8,10.8,7,0,0,0.065268703
9619,10.78,0.88,1.81,8.6,0.78,12.14148,1.99,0.21,353.29,365.93,10,12,9,1.8,27,0,42.5,-42,96.7,0,8,1,12.75,10.8,2.4,0,0,0.030939905
11286,10.77,0.24,1.19,2.58,1.79,5.495658,0.41,1.4,441.27,384.75,9,5,10,2.4,16,0,37.9,-1,152,1,1,1,12.05,0.3,-0.9,0,0,0.15723734
11291,10.77,0.25,1.22,2.62,1.81,5.785484,0.41,1.41,440.18,384.12,9,5,10,2.4,16,0,37.9,-1,152,1,6,1,12.05,2.6,8.7,0,0,0.12253187
11301,10.77,0.25,1.19,2.61,1.82,5.652738,0.39,1.41,440.36,384.16,9,5,10,2.4,16,0,37.9,-1,152,1,16,2,9.55,4.9,-0.9,0,0,0.65289044
9622,10.76,0.88,1.8,8.6,0.82,12.6936,1.99,0.2,354.01,365.26,10,12,9,1.81,27,0,42.5,-42,96.7,0,11,2,10.85,-0.8,2.4,0,0,0.54006052
9636,10.76,0.88,1.79,8.58,0.81,12.440142,2.01,0.19,353.79,365.74,10,12,9,1.78,27,0,42.5,-42,96.7,0,25,5,11.8,11.05,-1.9,0,0,0.088797152
6017,10.75,0.44,3,5,1.2,18,1.02,0.6,461.39,310.85,18,11,14,1.18,27,1,37.9,-1,152,1,24,4,20.1,14.5,12.8,0,0,0.064598031
6920,10.75,0.37,2.19,8.8,1.58,30.44976,1.41,1.19,509.86,365.6,11,6,4,0.98,2,0,37.9,-1,152,1,9,1,13.15,3.2,1.8,0,0,0.25508943
6924,10.75,0.37,2.21,8.79,1.59,30.887181,1.38,1.19,509.97,365.84,11,6,4,1.02,2,0,37.9,-1,152,1,13,2,12.05,0.4,-1.8,0,0,1.6202528
13050,10.75,0.74,2.81,3.2,2.18,19.60256,0.81,0.59,514.11,289.73,16,13,12,2.2,30,1,37.9,-1,152,1,10,2,17.35,2.9,-0.9,0,0,0.16834289
11299,10.74,0.25,1.22,2.59,1.79,5.656042,0.39,1.38,441.1,383.99,9,5,10,2.41,16,0,37.9,-1,152,1,14,2,9.55,2.6,3.9,0,0,0.67298603
13048,10.73,0.73,2.78,3.21,2.21,19.721598,0.81,0.62,514.6,290.21,16,13,12,2.19,30,1,37.9,-1,152,1,8,1,19.65,15.5,4.9,0,0,0.018375628
13049,10.73,0.73,2.81,3.19,2.21,19.810219,0.81,0.61,513.28,290.08,16,13,12,2.2,30,1,37.9,-1,152,1,9,1,19.65,15.5,10.7,0,0,0.03622371
13051,10.73,0.73,2.81,3.2,2.2,19.7824,0.82,0.62,513.77,289.61,16,13,12,2.2,30,1,37.9,-1,152,1,11,2,17.35,2.9,4.9,0,0,0.16395226
11297,10.72,0.25,1.22,2.61,1.81,5.763402,0.41,1.39,441.63,384.3,9,5,10,2.41,16,0,37.9,-1,152,1,12,2,9.55,0.3,8.7,0,0,0.46854448
11306,10.72,0.25,1.22,2.61,1.81,5.763402,0.4,1.41,441.55,384.41,9,5,10,2.41,16,0,37.9,-1,152,1,21,3,10.8,0.05,8.7,0,0,0.33565176
13044,10.72,0.74,2.81,3.21,2.19,19.754019,0.79,0.61,515.12,289.53,16,13,12,2.21,30,1,37.9,-1,152,1,4,1,19.65,9.2,-0.9,0,0,0.017800299
8152,10.71,0.77,0.59,6.78,1.6,6.40032,1.62,0.41,464.13,322.44,6,13,12,1.21,17,1,37.9,-1,152,1,26,5,6.9,8.35,4.2,0,0,0.035902388
11303,10.71,0.25,1.22,2.61,1.82,5.795244,0.4,1.41,441.93,384.18,9,5,10,2.4,16,0,37.9,-1,152,1,18,2,9.55,4.9,8.7,0,0,0.30488753
13043,10.71,0.73,2.78,3.19,2.2,19.51004,0.82,0.59,513.66,289.8,16,13,12,2.19,30,1,37.9,-1,152,1,3,1,19.65,2.9,10.7,0,0,0.043777201
6918,10.7,0.37,2.19,8.79,1.62,31.185162,1.39,1.18,509.7,365.17,11,6,4,1.01,2,0,37.9,-1,152,1,7,1,13.15,3.2,-1.8,0,0,0.13222931
8136,10.7,0.77,0.58,6.81,1.62,6.398676,1.59,0.39,463.03,322.97,6,13,12,1.2,17,1,37.9,-1,152,1,10,2,6.25,-4.5,-1.6,0,0,0.4059734
9617,10.7,0.88,1.8,8.6,0.78,12.0744,1.99,0.21,355.07,365.58,10,12,9,1.8,27,0,42.5,-42,96.7,0,6,1,12.75,5,6.7,0,0,0.048200123
9618,10.7,0.88,1.8,8.62,0.81,12.56796,2,0.19,353.94,365.81,10,12,9,1.82,27,0,42.5,-42,96.7,0,7,1,12.75,10.8,-1.9,0,0,0.034197871
11292,10.7,0.24,1.18,2.62,1.8,5.56488,0.42,1.41,441.19,383.81,9,5,10,2.4,16,0,37.9,-1,152,1,7,1,12.05,4.9,-0.9,0,0,0.068661444
11308,10.7,0.25,1.2,2.59,1.81,5.62548,0.41,1.38,442.37,384.11,9,5,10,2.4,16,0,37.9,-1,152,1,23,4,10.8,2.6,9,0,0,0.12729914
13047,10.7,0.74,2.8,3.2,2.2,19.712,0.81,0.61,512.49,290.07,16,13,12,2.2,30,1,37.9,-1,152,1,7,1,19.65,15.5,-0.9,0,0,0.018109374
6926,10.69,0.37,2.19,8.81,1.6,30.87024,1.39,1.22,509.98,365.68,11,6,4,1.01,2,0,37.9,-1,152,1,15,2,12.05,0.4,1.8,0,0,1.4618436
9620,10.69,0.88,1.81,8.59,0.8,12.43832,1.98,0.21,353.69,365.63,10,12,9,1.81,27,0,42.5,-42,96.7,0,9,1,12.75,10.8,6.7,0,0,0.038918465
9630,10.69,0.89,1.82,8.58,0.8,12.49248,1.99,0.19,354.35,365.28,10,12,9,1.8,27,0,42.5,-42,96.7,0,19,3,11.8,-1.05,-1.9,0,0,0.42709735
11290,10.69,0.25,1.18,2.59,1.78,5.440036,0.4,1.38,442.03,383.86,9,5,10,2.42,16,0,37.9,-1,152,1,5,1,12.05,2.6,3.9,0,0,0.086407177
11312,10.69,0.25,1.19,2.61,1.79,5.559561,0.41,1.41,441.35,384.04,9,5,10,2.4,16,0,37.9,-1,152,1,27,5,10.8,5.15,8.7,0,0,0.11332335
13060,10.69,0.74,2.79,3.18,2.19,19.430118,0.78,0.58,514.2,290.33,16,13,12,2.2,30,1,37.9,-1,152,1,20,3,18.5,2.65,4.9,0,0,0.11308108
9613,10.67,0.88,1.8,8.61,0.78,12.08844,2.01,0.18,354.06,365.19,10,12,9,1.79,27,0,42.5,-42,96.7,0,2,1,12.75,-0.8,2.4,0,0,0.12167414
9628,10.67,0.88,1.81,8.58,0.82,12.734436,2.01,0.19,354.28,365.87,10,12,9,1.82,27,0,42.5,-42,96.7,0,17,2,10.85,10.8,2.4,0,0,0.14573339
9632,10.67,0.88,1.8,8.61,0.78,12.08844,2.01,0.21,353.35,365.64,10,12,9,1.79,27,0,42.5,-42,96.7,0,21,3,11.8,-1.05,6.7,0,0,0.25224575
13053,10.67,0.74,2.79,3.2,2.18,19.46304,0.78,0.59,514.4,289.97,16,13,12,2.2,30,1,37.9,-1,152,1,13,2,17.35,9.2,-0.9,0,0,0.18155916
11287,10.66,0.25,1.19,2.6,1.81,5.60014,0.4,1.41,441.25,384.26,9,5,10,2.4,16,0,37.9,-1,152,1,2,1,12.05,0.3,3.9,0,0,0.15763327
13067,10.66,0.73,2.8,3.19,2.18,19.47176,0.81,0.59,512.61,289.77,16,13,12,2.21,30,1,37.9,-1,152,1,27,5,18.5,15.75,10.7,0,0,0.060385678
9616,10.65,0.88,1.81,8.59,0.8,12.43832,1.98,0.21,354.07,365.68,10,12,9,1.81,27,0,42.5,-42,96.7,0,5,1,12.75,5,2.4,0,0,0.058281932
9638,10.65,0.88,1.79,8.6,0.82,12.62308,2,0.2,354.18,365.58,10,12,9,1.8,27,0,42.5,-42,96.7,0,27,5,11.8,11.05,6.7,0,0,0.060909089
11300,10.65,0.25,1.2,2.61,1.79,5.60628,0.4,1.42,439.84,384.02,9,5,10,2.41,16,0,37.9,-1,152,1,15,2,9.55,2.6,8.7,0,0,0.4172141
13054,10.65,0.73,2.8,3.18,2.21,19.67784,0.81,0.59,513.9,289.87,16,13,12,2.21,30,1,37.9,-1,152,1,14,2,17.35,9.2,4.9,0,0,0.1828924
13066,10.65,0.74,2.81,3.21,2.19,19.754019,0.78,0.61,513.32,289.92,16,13,12,2.21,30,1,37.9,-1,152,1,26,5,18.5,15.75,4.9,0,0,0.050948542
9624,10.64,0.88,1.81,8.6,0.8,12.4528,1.99,0.21,353.5,365.52,10,12,9,1.8,27,0,42.5,-42,96.7,0,13,2,10.85,5,-1.9,0,0,0.50763863
11295,10.64,0.24,1.21,2.58,1.82,5.681676,0.41,1.42,440.48,383.78,9,5,10,2.4,16,0,37.9,-1,152,1,10,2,9.55,0.3,-0.9,0,0,1.0798527
11305,10.64,0.25,1.21,2.61,1.8,5.68458,0.41,1.4,440.42,384.38,9,5,10,2.38,16,0,37.9,-1,152,1,20,3,10.8,0.05,3.9,0,0,0.54194438
13052,10.64,0.73,2.79,3.19,2.21,19.669221,0.79,0.6,515.56,289.82,16,13,12,2.21,30,1,37.9,-1,152,1,12,2,17.35,2.9,10.7,0,0,0.11996597
13058,10.64,0.73,2.82,3.2,2.2,19.8528,0.79,0.59,514.35,290.04,16,13,12,2.21,30,1,37.9,-1,152,1,18,2,17.35,15.5,10.7,0,0,0.13470957
9623,10.63,0.88,1.79,8.61,0.8,12.32952,2.01,0.2,354.28,365.6,10,12,9,1.79,27,0,42.5,-42,96.7,0,12,2,10.85,-0.8,6.7,0,0,0.44529316
11307,10.63,0.24,1.19,2.61,1.82,5.652738,0.38,1.39,440.91,384.12,9,5,10,2.39,16,0,37.9,-1,152,1,22,4,10.8,0.3,9,0,0,0.16315243
12992,10.63,0.52,1.41,7,1.41,13.9167,0.01,0.8,313.41,355.66,12,4,6,2.58,15,0,42.5,-42,96.7,0,6,1,15.35,3.2,5.4,0,0,0.11114281
9625,10.62,0.88,1.78,8.59,0.8,12.23216,2.01,0.22,353.28,365.47,10,12,9,1.79,27,0,42.5,-42,96.7,0,14,2,10.85,5,2.4,0,0,0.29971167
13061,10.62,0.73,2.79,3.19,2.21,19.669221,0.79,0.61,514.7,290.18,16,13,12,2.19,30,1,37.9,-1,152,1,21,3,18.5,2.65,10.7,0,0,0.083253644
11294,10.61,0.25,1.2,2.62,1.8,5.6592,0.42,1.4,440.36,384.27,9,5,10,2.41,16,0,37.9,-1,152,1,9,1,12.05,4.9,8.7,0,0,0.081551269
11311,10.61,0.25,1.19,2.6,1.79,5.53826,0.38,1.42,441.66,384.71,9,5,10,2.38,16,0,37.9,-1,152,1,26,5,10.8,5.15,3.9,0,0,0.16928904
13046,10.61,0.74,2.81,3.21,2.19,19.754019,0.79,0.61,515.27,289.6,16,13,12,2.18,30,1,37.9,-1,152,1,6,1,19.65,9.2,10.7,0,0,0.02110948
13062,10.61,0.74,2.8,3.18,2.21,19.67784,0.79,0.59,513.97,290.11,16,13,12,2.21,30,1,37.9,-1,152,1,22,4,18.5,2.9,11,0,0,0.064217217
9627,10.6,0.88,1.79,8.6,0.8,12.3152,2.02,0.21,353.88,366.07,10,12,9,1.79,27,0,42.5,-42,96.7,0,16,2,10.85,10.8,-1.9,0,0,0.26358208
11298,10.6,0.25,1.18,2.6,1.78,5.46104,0.4,1.4,441.17,383.85,9,5,10,2.39,16,0,37.9,-1,152,1,13,2,9.55,2.6,-0.9,0,0,0.75726157
6938,10.59,0.37,2.22,8.8,1.58,30.86688,1.41,1.21,510.52,365.61,11,6,4,1,2,0,37.9,-1,152,1,27,5,12.6,3.45,1.8,0,0,0.49246746
9615,10.59,0.88,1.8,8.61,0.82,12.70836,1.99,0.2,354.27,365.93,10,12,9,1.79,27,0,42.5,-42,96.7,0,4,1,12.75,5,-1.9,0,0,0.048959997
9629,10.59,0.88,1.79,8.6,0.82,12.62308,2.02,0.2,352.65,365.89,10,12,9,1.79,27,0,42.5,-42,96.7,0,18,2,10.85,10.8,6.7,0,0,0.13794182
13059,10.57,0.74,2.79,3.21,2.19,19.613421,0.79,0.59,513.3,289.92,16,13,12,2.2,30,1,37.9,-1,152,1,19,3,18.5,2.65,-0.9,0,0,0.11493077
13041,10.55,0.74,2.8,3.21,2.2,19.7736,0.8,0.59,514.54,290.53,16,13,12,2.18,30,1,37.9,-1,152,1,1,1,19.65,2.9,-0.9,0,0,0.045029655
13057,10.54,0.74,2.78,3.19,2.21,19.598722,0.79,0.59,513.74,289.79,16,13,12,2.21,30,1,37.9,-1,152,1,17,2,17.35,15.5,4.9,0,0,0.149207
13056,10.53,0.73,2.8,3.22,2.19,19.74504,0.78,0.58,514.26,290.2,16,13,12,2.2,30,1,37.9,-1,152,1,16,2,17.35,15.5,-0.9,0,0,0.14545934
13002,10.52,0.52,1.39,6.98,1.41,13.680102,-0.02,0.79,312.58,357.09,12,4,6,2.61,15,0,42.5,-42,96.7,0,16,2,12.65,5,-0.2,0,0,0.49688748
13005,10.5,0.52,1.4,7,1.39,13.622,-0.01,0.82,313,357.22,12,4,6,2.59,15,0,42.5,-42,96.7,0,19,3,14,1.15,-0.2,0,0,0.36785355
8374,10.48,0.2,1.81,9.81,0.98,17.400978,1.61,0.79,381.32,359.35,11,3,12,2.41,20,0,42.5,-42,96.7,0,5,1,14.35,4,4,0,0,0.13202846
12989,10.48,0.52,1.4,6.99,1.38,13.50468,0.02,0.79,313.11,356.31,12,4,6,2.59,15,0,42.5,-42,96.7,0,3,1,15.35,1.4,5.4,0,0,0.14161597
13007,10.48,0.52,1.41,7,1.38,13.6206,-0.01,0.78,310.75,356.03,12,4,6,2.61,15,0,42.5,-42,96.7,0,21,3,14,1.15,5.4,0,0,0.35163608
